Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Diabetic cardiomyopathy,12/203,0.9132989267500462,0.9999912520913647,0,0,0.7002344778852022,0.063505693571333,COL1A1;COL3A1;COL1A2;GFPT1;PPIF;SLC2A1;ATP2A2;PRKCA;UQCRC2;MMP9;TGFBR1;MAPK13
KEGG_2021_Human,Shigellosis,15/246,0.913321082073458,0.9999912520913647,0,0,0.7234652256164241,0.0655949874666002,ACTR2;CBX3;BNIP3;FOXO6;U2AF1;PTK2;MAPK13;CYTH2;CTTN;ATG16L1;HKDC1;CASP4;TRAF5;ATM;PFN2
KEGG_2021_Human,Intestinal immune network for IgA production,2/48,0.9135787759648244,0.9999912520913647,0,0,0.4854718981972428,0.043879703543096,TNFRSF17;IGH
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",2/48,0.9135787759648244,0.9999912520913647,0,0,0.4854718981972428,0.043879703543096,ACAD8;IL4I1
KEGG_2021_Human,Citrate cycle (TCA cycle),1/30,0.9236122368896588,0.9999912520913647,0,0,0.3851520309315178,0.0306053175264558,PC
KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,1/30,0.9236122368896588,0.9999912520913647,0,0,0.3851520309315178,0.0306053175264558,SHMT2
KEGG_2021_Human,beta-Alanine metabolism,1/30,0.9236122368896588,0.9999912520913647,0,0,0.3851520309315178,0.0306053175264558,ALDH3B2
KEGG_2021_Human,Malaria,2/50,0.9247504144580396,0.9999912520913647,0,0,0.4651930894308943,0.0363927066964166,COMP;THBS2
KEGG_2021_Human,Phospholipase D signaling pathway,8/148,0.9263904718002974,0.9999912520913647,0,0,0.6371043888791746,0.0487126558846579,CYTH2;SYK;EGF;GNAS;PLA2G4A;PRKCA;IGH;PLD1
KEGG_2021_Human,Chagas disease,5/102,0.9289439179864974,0.9999912520913647,0,0,0.5750083444067284,0.0423820883725732,IRAK1;PPP2R2C;GNAS;TGFBR1;MAPK13
KEGG_2021_Human,Pancreatic secretion,5/102,0.9289439179864974,0.9999912520913647,0,0,0.5750083444067284,0.0423820883725732,GNAS;ATP2A2;CD38;PRKCA;PRSS2
KEGG_2021_Human,Asthma,1/31,0.9298929346684784,0.9999912520913647,0,0,0.3722933170830794,0.0270604463262374,IGH
KEGG_2021_Human,Amphetamine addiction,3/69,0.9300477685525458,0.9999912520913647,0,0,0.5072938044262022,0.03678860687047,CREB3L4;GNAS;PRKCA
KEGG_2021_Human,Chemical carcinogenesis,14/239,0.9325649869815404,0.9999912520913647,0,0,0.693043953043953,0.0483858607053081,UGT1A1;EGF;MGST1;EPHX4;EPHX3;PRKCA;CDC6;CREB3L4;EIF4EBP1;GNAS;TNFSF11;BIRC5;KPNA2;UGT1A6
KEGG_2021_Human,Cardiac muscle contraction,4/87,0.933999365270167,0.9999912520913647,0,0,0.5376818629830677,0.0367126596977365,ASPH;SLC9A7;ATP2A2;UQCRC2
KEGG_2021_Human,Prolactin signaling pathway,3/70,0.9342163052152064,0.9999912520913647,0,0,0.4996949359365467,0.0340028799210411,STAT1;TNFSF11;MAPK13
KEGG_2021_Human,T cell receptor signaling pathway,5/104,0.9359275703662904,0.9999912520913647,0,0,0.5633303098177869,0.0373021487980782,DLG1;PAK1;CTLA4;PAK6;MAPK13
KEGG_2021_Human,Toll-like receptor signaling pathway,5/104,0.9359275703662904,0.9999912520913647,0,0,0.5633303098177869,0.0373021487980782,IRAK1;STAT1;IRF7;SPP1;MAPK13
KEGG_2021_Human,Axon guidance,10/182,0.9372504880468692,0.9999912520913647,0,0,0.6478710670314638,0.0419850918506669,PAK1;SEMA4B;PAK6;PRKCA;EPHB2;EFNA5;EPHB1;EFNA4;NGEF;PTK2
KEGG_2021_Human,Autoimmune thyroid disease,2/53,0.9389825118380056,0.9999912520913647,0,0,0.4377570540411286,0.0275604942996032,CTLA4;IGH
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,2/53,0.9389825118380056,0.9999912520913647,0,0,0.4377570540411286,0.0275604942996032,GNAS;PRKCA
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,4/89,0.941023505710174,0.9999912520913647,0,0,0.5249730661495368,0.0319116218769293,EML4;EGF;STAT1;MAPK13
KEGG_2021_Human,Measles,7/139,0.9449624357522334,0.9999912520913647,0,0,0.5911500324344361,0.0334650641094134,CCNE2;IRAK1;CCNE1;STAT1;MX2;IL2RA;IRF7
KEGG_2021_Human,PPAR signaling pathway,3/74,0.9486971806265369,0.9999912520913647,0,0,0.4714399883130387,0.0248286813591658,MMP1;ANGPTL4;SLC27A2
KEGG_2021_Human,Hedgehog signaling pathway,2/56,0.9506328380785204,0.9999912520913647,0,0,0.4133694670280036,0.0209278092920928,CSNK1A1;CSNK1D
KEGG_2021_Human,Apoptosis,7/142,0.9522492925321824,0.9999912520913647,0,0,0.5779182240344319,0.0282766236072538,BCL2L11;CASP6;PMAIP1;BIRC5;ATM;CTSV;LMNB1
KEGG_2021_Human,Allograft rejection,1/38,0.96155172806537,0.9999912520913647,0,0,0.3017441573200257,0.0118304578477855,IGH
KEGG_2021_Human,Glutamatergic synapse,5/114,0.9624141352969668,0.9999912520913647,0,0,0.5113684127935976,0.0195907421874426,GNAS;PLA2G4A;PRKCA;PLD1;SLC1A7
KEGG_2021_Human,Breast cancer,7/147,0.9624900875343624,0.9999912520913647,0,0,0.5571253822629969,0.021299745480561,CSNK1A1;EGF;TNFSF11;BRAF;E2F3;POLK;BRCA2
KEGG_2021_Human,Tuberculosis,9/180,0.9645532196120008,0.9999912520913647,0,0,0.5861668869049538,0.0211549210445043,CYP27B1;IRAK1;SYK;NFYA;STAT1;ATP6V0A4;IGH;HSPD1;MAPK13
KEGG_2021_Human,Dopaminergic synapse,6/132,0.9649069741605872,0.9999912520913647,0,0,0.5306787751775527,0.0189577468062548,PPP2R2C;CREB3L4;GNAS;PRKCA;PPP2R5C;MAPK13
KEGG_2021_Human,Glycerolipid metabolism,2/61,0.9654735644910988,0.9999912520913647,0,0,0.3782348077718065,0.0132898691139714,DGAT2;AKR1B10
KEGG_2021_Human,Vascular smooth muscle contraction,6/133,0.9666804284414978,0.9999912520913647,0,0,0.5264713243362917,0.0178406998474938,CALCA;GNAS;PLA2G4A;PRKCA;BRAF;RAMP1
KEGG_2021_Human,Wnt signaling pathway,8/166,0.967433483572492,0.9999912520913647,0,0,0.5639651085322963,0.018672099293006,RNF43;SFRP4;SMAD4;MMP7;CSNK1A1;SIAH1;PRKCA;LGR4
KEGG_2021_Human,Nicotine addiction,1/40,0.9676166088979656,0.9999912520913647,0,0,0.2862388474819919,0.0094227926099261,GABRE
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,7/150,0.967635186912174,0.9999912520913647,0,0,0.5453476187421141,0.0179420106955496,PPP2R2C;CREB3L4;GNAS;ATP2A2;PRKCA;PPP2R5C;MAPK13
KEGG_2021_Human,Amyotrophic lateral sclerosis,21/364,0.9698616166230724,0.9999912520913647,0,0,0.6804189905450151,0.0208221009361123,NDC1;RANBP2;GPX2;NUP210;NUP155;FUS;DNAH5;DNAH14;MAPK13;PSMB7;PSMA3;TUBB2B;PSMB4;HNRNPA2B1;SRSF3;MATR3;UQCRC2;HNRNPA1;NEFH;RAE1;PFN2
KEGG_2021_Human,Autophagy,6/137,0.9729826070474328,0.9999912520913647,0,0,0.5102838798783106,0.0139762022068255,VMP1;PRKAA1;DEPTOR;ATG16L1;BNIP3;SUPT20H
KEGG_2021_Human,Yersinia infection,6/137,0.9729826070474328,0.9999912520913647,0,0,0.5102838798783106,0.0139762022068255,ACTR2;IRAK1;IGH;ARHGEF7;PTK2;MAPK13
