Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Regulation
1557810_at,4.579224914138299,2.63891066269,1.9403142514482994,12.519410154921088,3.1416059877326255e-22,4.8822426944867665e-21,Upregulated
201041_s_at,13.043136892670205,14.4599108301,-1.4167739374297952,-11.94614783828186,3.154192057546569e-22,4.900386308700167e-21,Downregulated
206261_at,4.995929452829787,3.5685308958500004,1.427398556979787,12.164632881249515,3.1799667073747645e-22,4.939003445649988e-21,Upregulated
214293_at,6.402780115638299,7.654323031590001,-1.2515429159517018,-11.817125559290892,3.2032621769773725e-22,4.9723134040665215e-21,Downregulated
219981_x_at,9.311189849489363,8.266378130620001,1.0448117188693615,11.360869656067191,3.22269792365704e-22,5.001039541887408e-21,Upregulated
226550_at,6.60696608919149,5.34699013693,1.25997595226149,11.297010220244486,3.2343594655560053e-22,5.017688439988328e-21,Upregulated
204109_s_at,6.210017526510639,5.01518625162,1.194831274890639,11.190564675914326,3.2663059279233077e-22,5.0657880807175044e-21,Upregulated
229244_at,4.05246348937234,5.15911320526,-1.1066497158876594,-11.732010113921987,3.316909000781561e-22,5.139823322271306e-21,Downregulated
208580_x_at,6.548531883457446,5.1301801524399995,1.418351731017447,12.010760039272045,3.3731356629452034e-22,5.2224373853532155e-21,Upregulated
221123_x_at,6.491791754978725,7.60263516553,-1.1108434105512748,-11.14812242934244,3.379517922336244e-22,5.230812977576323e-21,Downregulated
217540_at,5.85972439,7.072139828269999,-1.212415438269999,-11.898996637293239,3.4074547628598873e-22,5.27253630250811e-21,Downregulated
232712_at,2.2910371417446806,3.8587594175,-1.5677222757553193,-12.478870018506974,3.4589020947404627e-22,5.348104025635021e-21,Downregulated
239071_at,6.5892108500000015,5.20085147032,1.3883593796800016,11.344177684105318,3.5042863847187555e-22,5.414580508143722e-21,Upregulated
209607_x_at,8.632352854287236,9.779391846380001,-1.1470389920927655,-11.39333163887363,3.547756745859172e-22,5.4786001818197365e-21,Downregulated
241837_at,5.256011183861703,2.94898312046,2.307028063401703,11.866321197654838,3.5770455895879187e-22,5.522243802571062e-21,Upregulated
235463_s_at,6.957811734893619,5.420921642599999,1.5368900922936204,11.251850933978082,3.6003753990037433e-22,5.556665457986093e-21,Upregulated
225651_at,8.22402529244681,9.2326321546,-1.00860686215319,-12.084335118120414,3.6287986336591246e-22,5.598926084623915e-21,Downregulated
232931_at,7.492173211159575,6.31311486064,1.1790583505195755,11.273693324774817,3.639934754307044e-22,5.614325402636726e-21,Upregulated
228597_at,8.18852282288298,7.099935176710001,1.0885876461729795,11.688998316550572,3.641910781578763e-22,5.614325402636726e-21,Upregulated
238075_at,4.699471026819149,2.7144024447099997,1.985068582109149,12.432243230870737,3.6519593268648603e-22,5.628202990107546e-21,Upregulated
235512_at,5.722060473765955,6.884544446779999,-1.1624839730140435,-11.611346995999948,3.7392299980698037e-22,5.7561025951969795e-21,Downregulated
231972_at,5.698175093297872,7.30014533032,-1.6019702370221287,-11.162879362487608,3.7579641558287316e-22,5.783286411599546e-21,Downregulated
236314_at,4.545344444872342,3.22492166838,1.3204227764923417,11.561311022153419,3.806695299046056e-22,5.8566050730689694e-21,Upregulated
202156_s_at,7.96126457680851,9.3775109622,-1.4162463853914904,-12.310852299767486,3.846104291879739e-22,5.9155437644564955e-21,Downregulated
1556035_s_at,8.934774860223405,6.873343850420001,2.061431009803403,11.263817737131578,3.9222119898034487e-22,6.027431259530523e-21,Upregulated
204612_at,6.669776848478724,8.66090191422,-1.9911250657412758,-12.217479275137743,4.0212695870315535e-22,6.172602911189473e-21,Downregulated
230264_s_at,9.61845424394681,10.7388385289,-1.1203842849531913,-11.896797605475658,4.0475648133462985e-22,6.211193182614665e-21,Downregulated
205259_at,7.005680448468086,8.777856113050001,-1.7721756645819156,-12.163684416900248,4.106157449176395e-22,6.299309314358288e-21,Downregulated
230966_at,5.689169719085107,3.8126967587199996,1.8764729603651071,11.461367299749456,4.112530914576866e-22,6.307287931891397e-21,Upregulated
204793_at,5.185208717734042,6.543965854909999,-1.3587571371759566,-11.184074219251583,4.142136732290065e-22,6.350882733265492e-21,Downregulated
241716_at,5.803687672287237,3.282270922749999,2.5214167495372375,11.427402618711278,4.26805455279461e-22,6.534630861844887e-21,Upregulated
215695_s_at,5.19449198711702,3.05692489317,2.13756709394702,12.263150297879228,4.275256751767338e-22,6.543795095348835e-21,Upregulated
228069_at,6.123796924882979,4.1199788349499995,2.003818089932979,11.413693737247568,4.494187485011403e-22,6.871073566481619e-21,Upregulated
1558444_at,5.405655162329788,7.210271920260001,-1.804616757930213,-11.042927763518783,4.593287608162743e-22,7.020590147560139e-21,Downregulated
239973_at,4.632527468085105,2.6771171554299995,1.955410312655106,12.394884472929897,4.661936569265731e-22,7.12349205438996e-21,Upregulated
242871_at,5.582517131787234,7.790804138309999,-2.208287006522765,-12.139143703924308,4.711291320191999e-22,7.196862111554867e-21,Downregulated
227367_at,7.016083110425534,8.20627148897,-1.190188378544466,-12.086647148274228,4.804712750704103e-22,7.335403917382085e-21,Downregulated
214802_at,6.338954654340425,4.91035144948,1.4286032048604245,11.53464993873285,4.943539988721639e-22,7.540931418984178e-21,Upregulated
220060_s_at,5.253137561702128,3.7232387616499993,1.5298988000521287,11.902104953463546,4.9777543509996e-22,7.58881790030795e-21,Upregulated
219454_at,8.679242668478723,10.488437586030003,-1.8091949175512791,-11.8310367959234,5.1324361196270185e-22,7.820204224653225e-21,Downregulated
210906_x_at,7.729684183127659,10.698456858189997,-2.968772675062339,-12.378027194756157,5.190561916192599e-22,7.902053869921741e-21,Downregulated
224959_at,8.37823857469149,9.505197248490001,-1.1269586737985104,-11.735594928518426,5.234829613587953e-22,7.964937640634841e-21,Downregulated
235026_at,4.707618839819149,3.3009834187300005,1.406635421089149,12.005153162997233,5.281673749557665e-22,8.033939601066418e-21,Upregulated
209993_at,3.3238462522978725,5.361078347509999,-2.037232095212126,-11.420061122143329,5.314793655675753e-22,8.082032557652702e-21,Downregulated
210096_at,9.43833673001064,13.3239611319,-3.885624401889361,-12.305306692448466,5.386679224286267e-22,8.189031338537625e-21,Downregulated
204938_s_at,5.331216512468084,7.865643295830001,-2.5344267833619165,-11.1917875415472,5.412533599266003e-22,8.226011081382347e-21,Downregulated
224204_x_at,5.169247783159574,2.8560930084600007,2.3131547746995733,11.85380100171833,5.453651094718613e-22,8.286160389280658e-21,Upregulated
216253_s_at,4.709300763063831,6.0002177337700005,-1.2909169707061698,-10.993606792878065,5.780988793507441e-22,8.768648145730153e-21,Downregulated
228790_at,3.943996221755319,5.224739717670001,-1.2807434959146824,-11.277815049154201,5.917952337787075e-22,8.973864799554994e-21,Downregulated
1555241_at,7.371040221095744,6.0602278594,1.3108123616957439,11.205146667780147,5.985462197092577e-22,9.073677275445923e-21,Upregulated
213397_x_at,9.64655891982979,10.955521789050001,-1.3089628692202115,-11.973847032677742,5.989249127840286e-22,9.076859779938507e-21,Downregulated
33323_r_at,12.07345426347872,10.446705527789998,1.6267487356887216,10.93589107761966,5.992594146180271e-22,9.079370950604283e-21,Upregulated
203035_s_at,7.560485749957446,6.467355681790001,1.0931300681674454,11.225603693453305,6.035668848246025e-22,9.13948436575903e-21,Upregulated
227791_at,6.697242249531916,8.017832771160002,-1.3205905216280858,-11.779489151515273,6.1190626059017e-22,9.260548714716625e-21,Downregulated
223216_x_at,6.527013262255319,7.631143583509998,-1.1041303212546794,-11.070102815074927,6.134697390391406e-22,9.281598701535644e-21,Downregulated
212993_at,7.740657675042554,8.74236218949,-1.0017045144474466,-11.662111413842204,6.172943931491306e-22,9.336838084904144e-21,Downregulated
230795_at,9.013424113031915,7.0885845577,1.924839555331915,11.437655019663225,6.344651730313372e-22,9.588464118197108e-21,Upregulated
209172_s_at,4.274919295840425,2.54161577484,1.7333035210004248,12.396624345454814,6.44641611279213e-22,9.736785651295634e-21,Upregulated
206007_at,2.9108588387340433,5.7130315896,-2.8021727508659566,-11.150164407167788,6.45622948177427e-22,9.748870266892502e-21,Downregulated
222034_at,6.089271320691489,4.729663298419999,1.3596080222714892,11.738656233491657,6.480540132425294e-22,9.782832769088601e-21,Upregulated
242725_at,7.759627405340425,5.9177573069800005,1.8418700983604248,11.547438621233082,6.49854503328575e-22,9.807259909099534e-21,Upregulated
218186_at,10.41263688343617,9.36328524171,1.0493516417261688,11.44820794937756,6.585641345803885e-22,9.935913195663611e-21,Upregulated
221757_at,7.435912958042553,8.653289158000002,-1.2173761999574486,-11.255368800879902,6.600872402291749e-22,9.956099916703982e-21,Downregulated
242086_at,5.368093143276595,6.796079954269999,-1.4279868109934037,-11.279374019504505,6.612890168080389e-22,9.968635386221183e-21,Downregulated
213523_at,5.385045545106383,3.3060065017500007,2.0790390433563823,12.156997579605882,6.767002698551331e-22,1.0186678061692749e-20,Upregulated
225316_at,7.160462472085107,9.03368792092,-1.8732254488348934,-11.820318337091233,6.786957324748313e-22,1.0213858048934326e-20,Downregulated
208325_s_at,7.71395590087234,8.889670490970001,-1.1757145900976615,-11.07700939314962,6.819949279562134e-22,1.0260637537077734e-20,Downregulated
232150_at,7.042324844170215,5.599067820580001,1.4432570235902142,11.404925711130609,6.90640460597464e-22,1.0381997712044493e-20,Upregulated
213050_at,6.800423399276594,8.601789838349998,-1.8013664390734032,-11.717563595648754,6.926668267304421e-22,1.040954957879954e-20,Downregulated
209740_s_at,5.0969787234042565,6.3767793483799995,-1.279800624975743,-11.046068945996025,7.010913861401659e-22,1.0527331461455881e-20,Downregulated
214297_at,2.9551465302553184,3.9554420404999995,-1.000295510244681,-10.941212365557064,7.080301376863976e-22,1.0628554001004908e-20,Downregulated
214997_at,4.390640937734043,5.59108362704,-1.200442689305957,-11.13796491620129,7.207913985570952e-22,1.081408261165744e-20,Downregulated
232667_at,3.8519623286170215,4.89576571089,-1.0438033822729786,-11.937227734739357,7.346911281585215e-22,1.1019547411916966e-20,Downregulated
213006_at,7.55331614356383,9.12160479881,-1.568288655246171,-11.167961491688036,7.3557841597871765e-22,1.102977995032933e-20,Downregulated
219388_at,7.797571465797873,6.61368915831,1.183882307487873,11.487687518725853,7.363347468871997e-22,1.1038043672261683e-20,Upregulated
201325_s_at,9.389419794968086,10.966915007509996,-1.5774952125419102,-10.994957217788428,7.402791657087893e-22,1.1090990308304441e-20,Downregulated
206120_at,4.357942472478723,5.611957902349999,-1.2540154298712753,-10.932429526475493,7.497298618398343e-22,1.1226328048139569e-20,Downregulated
37996_s_at,4.017960049510639,5.30510669544,-1.2871466459293615,-10.902574557455457,7.598321576914725e-22,1.1371266676013784e-20,Downregulated
227041_at,6.435751999968087,7.670689123819999,-1.2349371238519122,-11.126980742426724,7.610536657711329e-22,1.1386378989475983e-20,Downregulated
241652_x_at,2.2358840763404255,3.401514563079999,-1.1656304867395737,-12.128064720967137,7.65784419601895e-22,1.1453971299418111e-20,Downregulated
232278_s_at,4.81978867688298,2.38395316029,2.43583551659298,12.37097575559664,7.763713788107088e-22,1.1602642673162761e-20,Upregulated
235374_at,5.160098612840425,3.7546275267300007,1.4054710861104245,11.193589347241252,8.108742065806038e-22,1.2108184362894047e-20,Upregulated
1559696_at,3.3856667606808513,4.78229674372,-1.3966299830391486,-11.088233950734304,8.139435160012119e-22,1.215064278424679e-20,Downregulated
219106_s_at,2.7764168369893616,4.27568451458,-1.4992676775906384,-11.322907448239487,8.173405477399063e-22,1.2197968562913041e-20,Downregulated
203736_s_at,4.081022833638298,5.82107596942,-1.740053135781702,-10.893782644124194,8.213041089776878e-22,1.2253720611781948e-20,Downregulated
208029_s_at,12.631951857765957,11.1574140232,1.4745378345659574,11.830711958971703,8.242238560176561e-22,1.2293872523506838e-20,Upregulated
230563_at,7.744588013808511,5.68483367919,2.0597543346185114,11.559783365554281,8.250508712505386e-22,1.2302796274211665e-20,Upregulated
214366_s_at,6.266331042063829,8.158632432000001,-1.892301389936172,-11.102365730953604,8.274928922699871e-22,1.2335790660652306e-20,Downregulated
220192_x_at,5.7897034795744675,3.9519137878300006,1.837789691744467,12.393699912305221,8.322163069824155e-22,1.2402767051082349e-20,Upregulated
222262_s_at,7.3819647471808505,6.0248126741,1.3571520730808508,11.333558938233567,8.383443681024359e-22,1.248335787326941e-20,Upregulated
210073_at,5.1821611570212776,6.761049455249999,-1.5788882982287218,-11.344721482384474,8.385522625984899e-22,1.248335787326941e-20,Downregulated
231167_at,2.741770786393617,3.9233260346199996,-1.1815552482263825,-11.3737831247663,8.80164080640593e-22,1.3081101199595173e-20,Downregulated
228045_at,7.183521892978724,8.40911665676,-1.2255947637812765,-11.257154901607965,9.046168114100466e-22,1.3433384820127213e-20,Downregulated
201681_s_at,9.1019558205,8.08900343131,1.0129523891900014,11.651436209504107,9.120875822190487e-22,1.3540585894903051e-20,Upregulated
228455_at,6.001488069202127,4.247785176539999,1.7537028926621279,11.583613242583121,9.237468962912306e-22,1.370989253971306e-20,Upregulated
208268_at,5.085579125223403,2.8446061417899995,2.240972983433404,11.474945992915886,9.350438952690262e-22,1.386990373715936e-20,Upregulated
228868_x_at,5.015802582776596,3.20069014127,1.8151124415065958,12.077158233098789,9.531454082475133e-22,1.4122831660606267e-20,Upregulated
241453_at,4.532322953968085,2.86286485235,1.6694581016180847,12.432779645419654,9.556442328542412e-22,1.4155957231698765e-20,Upregulated
225972_at,6.307235765723405,7.690613345390001,-1.383377579666596,-12.054624166139476,9.670578097393278e-22,1.4321082421431576e-20,Downregulated
213419_at,4.978880390170214,6.512822958469999,-1.5339425682997856,-11.43533729071153,1.0024436756365728e-21,1.4841022718906884e-20,Downregulated
206134_at,8.05425957069149,4.52662652587,3.5276330448214903,10.970074055796314,1.004040567507875e-21,1.4860574013202687e-20,Upregulated
228202_at,6.194435806936169,8.70876226275,-2.5143264558138307,-11.354920775239963,1.0103443520682858e-21,1.494564942803763e-20,Downregulated
242191_at,8.502689987606384,6.56115479207,1.9415351955363844,11.239288351383415,1.031381694066152e-21,1.524008126292364e-20,Upregulated
214437_s_at,8.950365361351063,7.847805998110001,1.1025593632410615,11.416618789039301,1.0436759620401016e-21,1.54175103801947e-20,Upregulated
1560513_at,2.3207724136063828,3.375000492810001,-1.054228079203618,-12.309317717490893,1.052464500972002e-21,1.5543068547303705e-20,Downregulated
229672_at,4.7847685176914885,3.2137733538700006,1.5709951638214878,11.810826299478524,1.0589581031349802e-21,1.5630384340070815e-20,Upregulated
1556339_a_at,5.964326350329788,4.16031580701,1.8040105433197882,11.79007548090847,1.0887669367533717e-21,1.6061551963855417e-20,Upregulated
37117_at,7.764991970542554,6.58927651816,1.175715452382554,11.463947042236407,1.0978570856806876e-21,1.6191209544946933e-20,Upregulated
202723_s_at,7.106127851265956,8.713892518529999,-1.6077646672640427,-11.770315952335016,1.1019795536553913e-21,1.624338970065058e-20,Downregulated
235852_at,3.4600896683297875,5.008055981579999,-1.5479663132502117,-10.85372629368308,1.112137492953013e-21,1.638833621807418e-20,Downregulated
239725_at,4.097964529138298,5.239602295359999,-1.1416377662217014,-10.915612492178603,1.1154159135760663e-21,1.643214470764237e-20,Downregulated
238592_at,4.059984607223404,5.71367892475,-1.653694317526596,-10.866633686639831,1.1272563769586779e-21,1.6602029433488346e-20,Downregulated
228584_at,6.605186943287236,8.429316486509999,-1.8241295432227629,-11.583128039863476,1.13822539281893e-21,1.675440366123672e-20,Downregulated
235763_at,6.531249471117022,3.15389093406,3.3773585370570216,11.627070130254394,1.1433901697220751e-21,1.682582316516321e-20,Upregulated
205341_at,4.638327686,5.643064115710001,-1.0047364297100012,-11.112137238758024,1.1776626298070493e-21,1.7301765147992883e-20,Downregulated
