Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Regulation
1562671_s_at,2.2127537035957445,2.212752368,1.3355957446670175e-06,,,,Upregulated
1562673_at,3.284924453829787,2.6784878815899997,0.6064365722397871,3.986306991622382,0.000110608672714042,0.00029720727734413064,Upregulated
1562674_at,2.2395232535000003,2.22708566845,0.012437585050000255,0.9432526693792682,0.34690908222200956,0.41784462874018596,Upregulated
1562675_at,2.2497133381382985,2.2329851834300007,0.016728154708297804,1.2193999670094298,0.22459636392953825,0.30552467260968014,Upregulated
1562677_at,2.214585192617021,2.21654301949,-0.0019578268729789627,-0.6465043430601839,0.5190899176598215,0.5825964633109605,Downregulated
1562678_at,2.2133061781595744,2.2127795570999997,0.0005266210595746834,1.37941629247434,0.17104156762446726,0.24525837793254054,Upregulated
1562681_at,2.6304821329361703,2.4138431203299997,0.21663901260617058,3.853221833617806,0.00019540653898244322,0.0005079814454185447,Upregulated
1562682_at,2.2133493941914892,2.2128025262799995,0.0005468679114897235,1.6236766727354102,0.10775512192200165,0.1674433934372836,Upregulated
1562683_a_at,2.2134588342446806,2.21290681462,0.0005520196246804332,0.7706656931981141,0.44275517138632964,0.5102423219100344,Upregulated
1562684_at,2.9093715926595745,2.25655497658,0.6528166160795745,5.775184255698891,9.079498595942153e-08,3.4922047445748326e-07,Upregulated
1562686_at,2.2128968694574467,2.212752368,0.00014450145744682175,1.000000000000066,0.3199053369293463,0.39274219848801906,Upregulated
1562687_x_at,2.2127736867978722,2.212752368,2.1318797872371675e-05,1.0000000000013298,0.31990533692873796,0.39274219848801906,Upregulated
1562688_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562689_at,2.2567502191702125,2.2144073077399997,0.04234291143021274,1.6311487731170242,0.10623207444639715,0.1654974179920034,Upregulated
1562690_at,2.212757418074468,2.21334596145,-0.0005885433755321579,-1.0075746547957494,0.316114666892838,0.39274219848801906,Downregulated
1562691_at,2.2129496512765954,2.21330117241,-0.00035152113340464197,-0.6486998297655503,0.517813405829945,0.5813700130666184,Downregulated
1562693_at,2.212759934340425,2.212752368,7.566340425313456e-06,0.9999999999706534,0.3199053369435041,0.39274219848801906,Upregulated
1562694_at,2.213200268117021,2.21276338341,0.00043688470702107907,1.0398315132001548,0.30111033142635957,0.3840986668112931,Upregulated
1562695_at,2.409957666095745,2.4304497212400005,-0.02049205514425534,-2.085875288974207,0.038311439774258785,0.06807688062698745,Downregulated
1562696_at,2.213362700861702,2.2128117351700003,0.0005509656917017658,1.0973231767050404,0.27525532230063265,0.3584977786585425,Upregulated
1562697_at,4.217987000946808,3.81395321275,0.4040337881968079,5.404988518572701,2.518389323545012e-07,9.229003758001773e-07,Upregulated
1562698_x_at,4.587467603893616,4.28280935056,0.3046582533336162,3.9933656604996215,0.00010012014511985268,0.0002707830303925377,Upregulated
1562699_at,2.2149353011702124,2.21281397781,0.0021213233602122017,1.847002983857182,0.06791126776736546,0.11259094532197518,Upregulated
1562701_at,2.240350600478723,2.21303479955,0.0273158009287231,2.840259598578298,0.005536755598829258,0.011626905736876995,Upregulated
1562703_at,2.215178147223404,2.212752368,0.0024257792234041453,1.050598895216586,0.2961652046881311,0.3794280312796587,Upregulated
1562710_at,2.2138755801489363,2.21483380408,-0.0009582239310637064,-0.4213412055687681,0.6741333982991352,0.7253673747357771,Downregulated
1562712_at,2.2360869172021274,2.2143077232399997,0.021779193962127685,1.4791177735274765,0.1424624298220006,0.21146637920259762,Upregulated
1562713_a_at,2.292573353329787,2.21375649734,0.07881685598978727,2.3556628083160307,0.020588667535579423,0.038914223989481495,Upregulated
1562715_at,2.2204448132765955,2.212752368,0.0076924452765956275,1.2615095998024244,0.210280338876188,0.28980291354176974,Upregulated
1562716_at,2.228850000723404,2.212752368,0.016097632723404143,1.0625572989173397,0.2907341444283174,0.37397586196540583,Upregulated
1562717_at,2.2277760218617018,2.2157253795,0.012050642361701946,1.4677847328130091,0.1451642701906056,0.2147774719135123,Upregulated
1562718_at,2.274299654180851,2.21287601076,0.061423643420850826,2.4290325175062333,0.017061021865986042,0.032826799996716435,Upregulated
1562719_at,2.2296415159787233,2.2322238534000003,-0.0025823374212770034,-0.2656216048534437,0.7908180554365181,0.8275602149832398,Downregulated
1562720_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562722_at,2.2195887895638298,2.21502540528,0.004563384283829741,1.5665139914359072,0.11921203713362793,0.18224536364918603,Upregulated
1562723_at,2.2346295932872335,2.2196742757999997,0.014955317487233888,1.5318895020411172,0.1276977512674399,0.19301796452536316,Upregulated
1562724_at,2.230609922585106,2.2297212863900002,0.0008886361951057076,0.08096883675332547,0.9355583950344384,0.948689214183833,Upregulated
1562727_at,2.214241909840425,2.2130292634899997,0.0012126463504253948,0.8406314946237805,0.40255766158954265,0.47168957118826965,Upregulated
1562728_at,2.344386154297873,2.29318649618,0.05119965811787264,1.6648037519043855,0.0983675775302098,0.15491151466374728,Upregulated
1562729_at,2.2132406662021276,2.21282495223,0.00041571397212747385,1.19936670966634,0.23317702572781987,0.3148323000752214,Upregulated
1562730_a_at,2.2165139030531913,2.2158423285099995,0.0006715745431917775,0.19715518876272992,0.8439184586392009,0.8729758156275369,Upregulated
1562731_s_at,2.294954667510639,2.30724698137,-0.012292313859361137,-0.4413901981553917,0.659508600264073,0.7122099661447101,Downregulated
1562732_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562733_at,3.0317577842978727,3.0886376710400003,-0.05687988674212763,-1.8466008249771004,0.06667650607984822,0.11080067734189306,Downregulated
1562736_at,2.7479551046170214,3.1270907212699997,-0.37913561665297824,-1.8525504403657391,0.06548240119522666,0.10904495918080852,Downregulated
1562737_at,2.2127550171382975,2.21277520455,-2.0187411702732305e-05,-0.8781070875420465,0.38195619015639465,0.45178228055663455,Downregulated
1562738_a_at,2.639471357574469,2.38615370147,0.253317656104469,3.7740200115006983,0.0002776162045695139,0.0007060651210032095,Upregulated
1562739_at,2.216364091106383,2.22204634314,-0.005682252033617274,-0.8140362647078311,0.41736752583742587,0.48615145843493995,Downregulated
1562740_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562741_at,2.212752368,2.21289089753,-0.0001385295300000422,-1.000000000000289,0.3197484741391622,0.39274219848801906,Downregulated
1562742_at,2.2239977971595746,2.22123516135,0.0027626358095744763,0.3758909742681978,0.7074220388706183,0.7547537695176855,Upregulated
1562743_at,2.2593763185212765,2.25824282556,0.0011334929612765166,0.0525562379965543,0.9581549622313562,0.9668734695141878,Upregulated
1562745_at,2.2343084164361695,2.227967626789999,0.006340789646170464,0.5646093159439678,0.5730137122324314,0.6327196923088158,Upregulated
1562747_at,2.227651720191489,2.22235699679,0.005294723401489065,0.7542309270417006,0.451832942514556,0.5187143635373399,Upregulated
1562748_at,2.2172619524361696,2.21383004571,0.0034319067261696645,1.0076042011065023,0.31597259884494966,0.39274219848801906,Upregulated
1562749_at,2.2187818835957445,2.2130072596600003,0.005774623935744128,1.6292476858347222,0.10661613250460189,0.16599224913912702,Upregulated
1562750_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562751_at,2.2290875262127656,2.22230790545,0.006779620762765504,0.8502615685212672,0.39641417748736224,0.4658102582381593,Upregulated
1562752_at,2.2127833987446808,2.21502898453,-0.002245585785319193,-1.8445470210177755,0.06808959354895619,0.11284833077447871,Downregulated
1562753_at,2.2469215309893618,2.25679112918,-0.00986959819063804,-0.8300791384422881,0.40770290967722145,0.4767732465082192,Downregulated
1562754_at,2.232263394010638,2.21398755446,0.01827583955063794,2.0535361695938885,0.04280422428658298,0.07510987888157877,Upregulated
1562755_at,2.383361430117021,2.37909562256,0.004265807557020995,0.0455710019132753,0.9637017463519636,0.9713590594296825,Upregulated
1562759_at,2.225007302542553,2.2140694281199997,0.010937874422553229,1.6427533453556835,0.10375552352598456,0.16218886852966188,Upregulated
1562760_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562761_at,2.4968781037659578,2.41715061563,0.07972748813595754,1.8232463069194043,0.07066035802373449,0.11650587096240408,Upregulated
1562762_at,2.217367945765957,2.21608271719,0.0012852285759570314,0.2772127123931926,0.7819213824458361,0.8199830125095852,Upregulated
1562764_at,2.23091055187234,2.22571445615,0.005196095722340033,0.42394542668897106,0.6722297610432387,0.723709966522651,Upregulated
1562765_at,2.2129535078191487,2.212752368,0.00020113981914882118,1.1945525394273495,0.235299603726509,0.31703761331781893,Upregulated
1562766_at,2.212752368,2.2130192587799997,-0.0002668907799998621,-1.3603360438317933,0.17681299290611496,0.25196826857988297,Downregulated
1562770_at,2.470758433840426,2.48300353147,-0.012245097629574264,-0.8903754018105725,0.3745918247206935,0.4446557322598756,Downregulated
1562771_at,2.440857060489362,2.3631523248599997,0.07770473562936209,1.6179622530073998,0.10819845238033045,0.16800121130855813,Upregulated
1562772_a_at,2.2625216525,2.24527238182,0.017249270679999817,0.9749937849463125,0.3308786140433614,0.4027937698874281,Upregulated
1562775_at,2.3710162604574467,2.2450041946300003,0.1260120658274464,3.0157282131775784,0.0030735564836034852,0.006725835429720373,Upregulated
1562776_at,2.2154816622446805,2.2146240060799998,0.0008576561646806979,0.2627555412664725,0.7930600790296707,0.8294706740046645,Upregulated
1562777_at,2.938728960702128,2.2947048833099997,0.6440240773921282,5.54433021619089,2.7253441639000594e-07,9.95418723343261e-07,Upregulated
1562778_at,2.2194869443404253,2.21865075703,0.0008361873104254514,0.2167171512673473,0.8286593429606924,0.859998290828615,Upregulated
1562780_at,2.2127699969255317,2.2128090277399997,-3.9030814467988506e-05,-0.6577609952141718,0.5119737111187334,0.5758111792700623,Downregulated
1562783_at,5.536826050989362,4.8939155391,0.6429105118893617,3.9738136591491293,0.00012128671421372204,0.00032397334181065023,Upregulated
1562785_at,2.242995144425532,2.21454974177,0.02844540265553208,1.496198501352056,0.13796687556423434,0.20594711281910272,Upregulated
1562786_at,2.22707744206383,2.21528524319,0.011792198873830095,1.2196585400898572,0.22560883140609417,0.3065763019127405,Upregulated
1562787_at,2.2224149729148936,2.21489652022,0.007518452694893707,1.0213339051935622,0.309632116475841,0.39193883450070804,Upregulated
1562788_at,2.2515146921276594,2.22221829471,0.029296397417659215,1.4757229164916918,0.14297160321084468,0.21213436276685493,Upregulated
1562789_at,2.296079949691489,2.22063607173,0.07544387796148921,2.500460744479755,0.014106281936228546,0.027554765942327527,Upregulated
1562790_at,2.212810389648936,2.21278341133,2.697831893616609e-05,0.4099783304881683,0.6824359507184473,0.732556980109017,Upregulated
1562791_at,2.2173050574680846,2.21524816543,0.00205689203808479,0.6543311243944078,0.5137564682431621,0.577526394568661,Upregulated
1562792_at,2.216378461393617,2.21741976228,-0.0010413008863832118,-0.32869096289036087,0.742749447434912,0.7855761937200901,Downregulated
1562793_at,2.2176157895,2.21765001577,-3.4226269999937387e-05,-0.010333762694725567,0.9917657393322425,0.9933910398101232,Downregulated
1562794_at,2.240340635510638,2.2193752940600002,0.020965341450637887,1.5647934539581123,0.12027065701616861,0.18359238138985795,Upregulated
1562797_at,2.226083374223404,2.2159635777099997,0.010119796513404111,0.8085425672374638,0.4206417706282594,0.48922367934549066,Upregulated
1562799_at,2.9233284442021272,2.8106495233399995,0.11267892086212772,2.8568941038284428,0.004923309064661667,0.01041473693667476,Upregulated
1562800_at,2.215935302191489,2.21390207317,0.00203322902148928,0.7508417901712177,0.4540804270820728,0.5207995748152374,Upregulated
1562801_at,2.227139448723404,2.21308810565,0.014051343073404166,2.5224136440979064,0.01334720642751841,0.026194732719495923,Upregulated
1562802_at,2.212758330829787,2.2128904393199997,-0.0001321084902126124,-0.9559223863967177,0.34143127640366544,0.41280903278891223,Downregulated
1562803_at,2.2154647962765956,2.21316720507,0.0022975912065956727,0.8448306699451169,0.40035092666510513,0.46953676158974683,Upregulated
1562805_at,2.5098657979042556,2.21384345781,0.29602234009425565,3.3384151219262264,0.001213036914020714,0.0028185762682528996,Upregulated
1562810_at,2.2131463472659574,2.21302191693,0.00012443033595754827,0.29423602120361686,0.7690613939569961,0.8089319670552654,Upregulated
1562811_at,2.216778514723404,2.2144860824099997,0.002292432313404369,0.6327683550707041,0.5280220407810606,0.591055015305934,Upregulated
1562812_at,2.2185986923297873,2.2141616802199997,0.004437012109787641,1.2266300731031785,0.2224403765426231,0.30310544418123037,Upregulated
1562815_at,2.364991473638298,2.31081226227,0.0541792113682984,1.2569418535897912,0.21035097867923935,0.2898779846077778,Upregulated
1562817_at,2.8254500969042557,2.21377678283,0.6116733140742556,4.955806419068629,3.2212687547962206e-06,1.0463141569265628e-05,Upregulated
1562818_at,2.21306424993617,2.212752368,0.00031188193617026627,1.0000000000001668,0.31990533692929785,0.39274219848801906,Upregulated
1562820_at,2.2149137028510637,2.21571001463,-0.0007963117789362428,-0.3531427018295279,0.7243697096672185,0.7694925976489377,Downregulated
1562821_a_at,4.013040132287234,2.21279333522,1.8002467970672336,5.300244979325187,7.749294437467586e-07,2.6942698811482326e-06,Upregulated
1562822_at,2.2127756299893617,2.212752368,2.3261989361866853e-05,1.0000000000071088,0.3199053369259562,0.39274219848801906,Upregulated
1562823_at,2.218507372531915,2.21989650445,-0.0013891319180849848,-0.28601481003040635,0.7752021484161791,0.8141904943383327,Downregulated
1562825_at,2.212752368,2.21280538309,-5.301509000021909e-05,-1.000000000004105,0.3197484741373248,0.39274219848801906,Downregulated
1562826_at,2.2165515905957442,2.21289075979,0.0036608308057441974,2.303824353537244,0.023425812431711178,0.04370835492600747,Upregulated
1562827_at,2.2334970096595743,2.2153965671600004,0.018100442499573877,1.3367000923824235,0.1844953500416496,0.2607748902147049,Upregulated
1562828_at,2.2151105547659573,2.21386801575,0.001242539015957167,0.5436905226190047,0.587486869979707,0.6462667973315441,Upregulated
1562829_at,2.2137965263617017,2.2130273308199997,0.0007691955417019614,1.1996623675802118,0.23285934639027617,0.3145060092144588,Upregulated
1562830_at,2.2256006201170213,2.2195671792800002,0.006033440837021065,0.8698341419829637,0.385482776903169,0.45514456735971603,Upregulated
1562831_a_at,2.215630583468085,2.2256254127900004,-0.009994829321915422,-1.7348393226602217,0.08531421435675529,0.13713198055682388,Downregulated
1562832_at,2.2174226844468086,2.2137221987999998,0.0037004856468088043,0.8480300155154987,0.39841910875906017,0.46770636395553733,Upregulated
1562834_at,2.228112969074468,2.2127988726299996,0.015314096444468461,1.5540831021407797,0.12356105193662432,0.18776531757501203,Upregulated
1562835_at,2.212985483797872,2.21295775004,2.773375787201715e-05,0.08926667528382858,0.9289653249868185,0.9431335454290652,Upregulated
1562836_at,5.214564058606382,3.73276506645,1.4817989921563823,6.58419118594952,1.478512947653366e-09,6.8601878366532045e-09,Upregulated
1562839_at,2.212917776,2.21284626484,7.151115999981528e-05,0.3903921729947893,0.6967900519233888,0.7453661893748944,Upregulated
1562841_at,2.227559907425532,2.2365271528300004,-0.008967245404468471,-0.6044881852788179,0.5466284263261458,0.6084509124061604,Downregulated
1562844_at,2.2344803267234044,2.21532563282,0.019154693903404407,2.2771516506350014,0.024948995277698473,0.04630297988358891,Upregulated
1562845_at,2.2133182128085105,2.2127829743299996,0.000535238478510891,0.9642925780724774,0.3373849041788545,0.40884498042500544,Upregulated
1562847_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562848_at,4.344263601712766,5.30583982807,-0.9615762263572343,-9.196911268952885,8.101496619526337e-17,7.723273611801552e-16,Downregulated
1562849_at,3.3616363555319158,3.26001237088,0.10162398465191558,3.55740139648792,0.0005258900962720142,0.0012881648928903613,Upregulated
1562850_at,2.21714107556383,2.21682911958,0.0003119559838302699,0.06483067215332407,0.9483838700483315,0.9590466803493186,Upregulated
1562852_at,2.3147519065638296,2.24872116239,0.0660307441738297,1.6742973493799869,0.0963085815612623,0.15211738665768226,Upregulated
1562853_x_at,2.2434671354148934,2.2358323269100002,0.007634808504893176,0.2881250762179325,0.7735628452594351,0.8129196044532057,Upregulated
1562854_at,2.225511588425532,2.21414662847,0.011364959955531884,1.1128255215339926,0.2685952986110493,0.3518076594003316,Upregulated
1562856_at,2.2259486583510637,2.212752368,0.013196290351063844,1.000000000000001,0.31990533692937756,0.39274219848801906,Upregulated
1562857_at,2.2223917024468083,2.212752368,0.009639334446808423,1.4908177854883453,0.13939342437866648,0.2076731129475086,Upregulated
1562860_at,2.212773698478723,2.212752368,2.133047872332483e-05,0.9999999999962342,0.3199053369311907,0.39274219848801906,Upregulated
1562861_at,2.38885075956383,2.34893409331,0.03991666625383017,2.506394177400765,0.013566191984941857,0.026584352247244245,Upregulated
1562862_at,2.222567500957447,2.21330431526,0.009263185697446996,2.0545722532102677,0.04269584715254177,0.07494904813794426,Upregulated
1562863_at,4.890881276095746,4.283371125800001,0.6075101502957443,6.0559314293821,1.6021338058788358e-08,6.69768139926932e-08,Upregulated
1562864_at,2.2160498088829788,2.2139874517699996,0.002062357112979196,1.0844825101324151,0.28034240523015164,0.36371830172975356,Upregulated
1562865_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562866_at,2.218137359585106,2.21645705785,0.0016803017351061378,0.26599763832942785,0.7905836948181308,0.8273632573107886,Upregulated
1562869_at,2.2128561798191484,2.21283277192,2.340789914834218e-05,0.2344063998289828,0.8149192685183624,0.8480129970114079,Upregulated
1562870_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562871_at,2.2240470479680847,2.2129826011500002,0.011064446818084495,1.649442623511626,0.1024245208144282,0.16043465771229642,Upregulated
1562873_at,2.2151624122659572,2.2132087030700003,0.001953709195956943,1.5209877260414082,0.13090534226684972,0.19701367561600477,Upregulated
1562876_s_at,2.290933351244681,2.2317336078,0.05919974344468093,2.734802598992682,0.007189021946188012,0.014792789869454395,Upregulated
1562878_at,2.240693440404255,2.21285989367,0.027833546734254977,1.6741070536099367,0.09746938176788564,0.15367556333961122,Upregulated
1562879_at,2.2219434717446807,2.2180750924,0.0038683793446807613,0.41323227725494893,0.6800352088316411,0.7305485398010396,Upregulated
1562880_at,2.214438927351064,2.212752368,0.0016865593510639876,1.5854548866784128,0.11625761106898842,0.17844199342206102,Upregulated
1562885_at,2.212866927478723,2.21314814373,-0.0002812162512766392,-0.6995283081041525,0.48576476837693167,0.5510935210276661,Downregulated
1562886_at,2.2251449919787234,2.21699861184,0.008146380138723597,1.196429329092748,0.23399272146971123,0.31572757305127414,Upregulated
1562888_at,2.2516589057127656,2.21280796758,0.038850938132765744,2.686626470875984,0.008549827112324231,0.01735848562069572,Upregulated
1562890_at,2.2127660994148934,2.212752368,1.3731414893580762e-05,0.9999999999972478,0.31990533693070283,0.39274219848801906,Upregulated
1562891_at,2.2127781780957445,2.212752368,2.581009574464943e-05,0.999999999998719,0.3199053369299947,0.39274219848801906,Upregulated
1562892_at,2.2136396744468083,2.21305098336,0.0005886910868082573,0.7518611585630206,0.4535595337747407,0.5202856398995095,Upregulated
1562893_at,2.2187580905,2.21342164071,0.005336449790000142,1.3455043701490825,0.1816582905978218,0.2575703278877641,Upregulated
1562894_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562895_at,2.2128201302446806,2.212752368,6.776224468074687e-05,0.9999999999984662,0.3199053369301163,0.39274219848801906,Upregulated
1562896_at,2.438842394585106,2.37894077803,0.05990161655510606,2.4195558599418443,0.016843937387431406,0.03244638694650761,Upregulated
1562898_at,6.087108351787234,4.99775992688,1.089348424907234,6.5862134379279835,1.0479471767151607e-09,4.949063732268121e-09,Upregulated
1562899_at,2.2127887654255316,2.212752368,3.63974255317423e-05,1.0239520920994112,0.3085140075392666,0.3909099015172794,Upregulated
1562901_at,2.2127779752978722,2.2128813463799997,-0.00010337108212743473,-0.878170947769754,0.38178625184527254,0.45162100203984756,Downregulated
1562902_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562903_at,2.2331359423829786,2.28042556835,-0.047289625967021465,-2.3637521313123373,0.019323430226007472,0.036751415068459616,Downregulated
1562904_s_at,2.295440719691489,2.22616926176,0.06927145793148926,1.8559566302537993,0.06625326153790101,0.11018514965763407,Upregulated
1562905_at,2.2285527589893617,2.22132117598,0.007231583009361664,0.5565544718083589,0.5785453918058014,0.6378473408771551,Upregulated
1562906_at,2.2278521070212762,2.21360805493,0.014244052091276327,1.7665598862601029,0.08050989863761046,0.13051343946841423,Upregulated
1562907_at,2.2132194938297873,2.21359003199,-0.0003705381602125968,-0.6006182443690831,0.5490419938912183,0.6106572237522089,Downregulated
1562908_at,2.219123964829787,2.22123549421,-0.002111529380213195,-0.4293538747516435,0.6682870292709936,0.7201571997990395,Downregulated
1562909_at,2.2386292035744684,2.21634205108,0.022287152494468554,1.113021330427519,0.26850526089637816,0.35174689666586406,Upregulated
1562910_at,2.2153906379787234,2.2131448856800002,0.002245752298723147,1.1413161135251035,0.25644510390189706,0.3392417737373438,Upregulated
1562914_a_at,2.2238236893723404,2.21291537043,0.010908318942340234,1.0168736449811155,0.31185048615998917,0.39274219848801906,Upregulated
1562915_at,2.2592748394999997,2.2345438838300002,0.0247309556699995,1.4036360922492543,0.16219364898342306,0.2349704421101191,Upregulated
1562916_at,2.238621699510638,2.2214519300899997,0.017169769420638303,1.6730494270140943,0.09673932727517978,0.1527125339523016,Upregulated
1562918_at,2.215755657393617,2.21304326969,0.0027123877036170363,1.428963031382658,0.15623162441659666,0.2281460184315559,Upregulated
1562919_at,2.216147211829787,2.21411068401,0.002036527819786915,0.7654274112046401,0.4453286574788933,0.5127247018400496,Upregulated
1562920_at,2.213798543787234,2.2129447831799998,0.0008537606072342996,0.9240427668657495,0.357730089169341,0.428384071603299,Upregulated
1562921_at,6.8732008701489375,9.453393300770001,-2.5801924306210635,-17.517015110079438,1.2573407684492213e-36,7.174850638288587e-35,Downregulated
1562922_at,2.21286206187234,2.212752368,0.00010969387234016637,0.9999999999976313,0.31990533693051826,0.39274219848801906,Upregulated
1562923_at,2.214011616680851,2.21279274587,0.001218870810851147,1.9479667767164306,0.054418912913763835,0.09274275234785406,Upregulated
1562924_at,2.212919857106383,2.212752368,0.0001674891063832007,1.0000000000013258,0.31990533692873985,0.39274219848801906,Upregulated
1562925_at,2.2369171187765957,2.22649330043,0.01042381834659567,0.6013616445088179,0.5484288156784473,0.610114012577169,Upregulated
1562926_at,2.2784795643723403,2.21466109114,0.06381847323234036,1.861621464868537,0.06581206705429181,0.10954963600464654,Upregulated
1562927_at,2.2134391394893616,2.212752368,0.0006867714893616927,0.9999999999999862,0.3199053369293847,0.39274219848801906,Upregulated
1562928_at,2.222645205840425,2.225728461,-0.0030832551595749713,-0.3455852912993626,0.7301027570432826,0.7745883758472888,Downregulated
1562930_at,2.3498466827553184,2.3613067911599996,-0.011460108404681257,-0.5786368427919747,0.5639491607821839,0.6243710413912958,Downregulated
1562932_at,2.212773921829787,2.21278836221,-1.4440380212921156e-05,-0.4307393147244349,0.6671508361121402,0.7191345318675613,Downregulated
1562933_at,2.2133866025,2.21411715886,-0.0007305563600001896,-0.5203733226969262,0.6038166911316329,0.6611474400310657,Downregulated
1562934_at,2.2129005662765957,2.21382955773,-0.0009289914534043042,-1.4499668226638183,0.14990961356853302,0.22056072641073166,Downregulated
1562935_at,2.2228385450319146,2.2208048331,0.0020337119319147057,0.23892701286255885,0.8114381790659773,0.8451099645497484,Upregulated
1562937_at,2.242689455425532,2.2158073051400002,0.026882150285531647,1.1530550833703723,0.2518089497250577,0.3343899506187678,Upregulated
1562938_at,3.2307217040531917,2.92089270964,0.3098289944131918,4.582847706136161,9.764453685606188e-06,3.001262391759612e-05,Upregulated
1562939_at,2.2396019566276593,2.21371578965,0.02588616697765911,2.0202818051541303,0.04621971516566768,0.08037418687037187,Upregulated
1562940_at,2.536096225659574,2.34405258547,0.19204364018957376,4.528383047008036,1.6090069237481234e-05,4.826392638487344e-05,Upregulated
1562941_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562942_at,2.212949156297872,2.21278902008,0.00016013621787225318,1.0938624531715448,0.276508651608047,0.3596946413377129,Upregulated
1562943_at,2.280378686680851,2.212752368,0.06762631868085123,1.0000000000000027,0.3199053369293768,0.39274219848801906,Upregulated
1562944_at,2.233998520297872,2.2152803462699997,0.018718174027872347,1.5653520725034566,0.12079271385291374,0.18423766184473736,Upregulated
1562945_at,2.240281970851064,2.2221688181,0.018113152751063843,1.1645519920152696,0.24689637566604156,0.3293340822818645,Upregulated
1562946_at,3.1763134727553193,2.4279613556900004,0.7483521170653189,6.69924787622171,6.120223627379336e-10,2.95072022250112e-09,Upregulated
1562947_x_at,2.6712660358617026,2.4182516309500004,0.25301440491170224,3.582214494019965,0.0004526544847841399,0.0011193781203953908,Upregulated
1562948_at,4.462976864042553,3.72678301413,0.7361938499125533,4.939642385765638,1.9693177337198846e-06,6.548483686297232e-06,Upregulated
1562949_at,2.222286676680851,2.21401145829,0.008275218390850991,1.6670808226519058,0.09872122886310432,0.15537601731231138,Upregulated
1562950_at,2.220818532468085,2.21523087761,0.0055876548580853225,1.2454432485301812,0.21553774584598998,0.29566215756369335,Upregulated
1562953_s_at,2.855548626276596,3.8943151102900004,-1.0387664840134043,-12.543480081310133,6.706368105914666e-26,1.4274187374148248e-24,Downregulated
1562955_at,2.7143999055,2.4181357744199996,0.2962641310800005,3.7448445587845995,0.0002680999474844266,0.0006832191687386226,Upregulated
1562957_at,3.1211075426489368,2.6413671594300006,0.4797403832189362,5.341937499767012,4.39251789744639e-07,1.5702244292971654e-06,Upregulated
1562960_at,2.2931541035,2.3259049216000007,-0.03275081810000069,-1.735951453656265,0.08438391431473712,0.1358477466426953,Downregulated
1562961_at,2.279709930361702,2.2133952611499996,0.06631466921170226,2.0235485886399824,0.04588441931094886,0.07985566662542291,Upregulated
1562962_at,2.2473354510638295,2.2250844278899997,0.022251023173829765,1.6518032595087708,0.10062892475020667,0.1579763388872075,Upregulated
1562965_at,2.2170067762021275,2.212752368,0.004254408202127635,1.1374043096805628,0.2582912809166562,0.341209641509424,Upregulated
1562966_at,3.5953795321702127,2.52966025769,1.0657192744802129,9.202161048617755,4.496063128559728e-15,3.6601369976193966e-14,Upregulated
1562969_at,2.3292015304893616,2.21550096198,0.1137005685093615,3.4583673164527107,0.0008203679968583547,0.001955431556792531,Upregulated
1562970_at,2.2309814951914895,2.212752368,0.018229127191489614,1.0080912879953454,0.3160263411789904,0.39274219848801906,Upregulated
1562972_at,2.2346819283297874,2.21660096185,0.018080966479787186,0.9041057509898978,0.3681920650946706,0.4384523748130705,Upregulated
1562973_at,2.2391798583191487,2.21359646028,0.025583398039148886,1.268886929488943,0.207637016750116,0.28690244522739916,Upregulated
1562974_at,2.2306594595957443,2.2348145299099995,-0.004155070314255216,-0.35296992621037226,0.7245588632156423,0.7696631318267674,Downregulated
1562976_at,2.2427366989468083,2.2153460761300003,0.02739062281680793,1.529852353383601,0.12942518724812047,0.1951956683769567,Upregulated
1562979_at,4.252526271627659,4.28769144151,-0.035165169882341196,-0.6174575578315087,0.5377407225184765,0.600135338452479,Downregulated
1562981_at,2.2169254246914893,2.21287634675,0.004049077941489454,1.4081064835048425,0.16242326086943204,0.23524605528660256,Upregulated
1562982_at,2.212782080085106,2.2127636103599997,1.846972510621825e-05,0.6669818571038649,0.5059784739498333,0.5701652636623104,Upregulated
1562983_at,2.230371548638298,2.21526293966,0.015108608978297688,2.108571572669143,0.03738508800886171,0.06664438365519805,Upregulated
1562984_at,2.2146382961595745,2.212752368,0.001885928159574668,1.4170135160929471,0.15982029510257514,0.2323017617659471,Upregulated
1562988_at,2.3947222467872344,2.2489219506100007,0.14580029617723378,3.4410395435538783,0.0008524288568970286,0.002027538959760473,Upregulated
1562989_at,2.212752368,2.212752368,0.0,,,,Downregulated
1562990_at,2.212752368,2.212752368,0.0,,,,Downregulated
